store_name,date,price,sales,product_id,product_name,category,customer_id,customer_name,region,payment_method,discount,stock_quantity
phillips inc,1982-03-15 06:52:44,,,1780,Café!!,Alimentos,2572,Susan West,RJ,Boleto,,
Davila Inc,1996-07-21,,,1781,Smartphone!!,Alimentos,3443,ashley baird,BA,cartao,20.05,55.0
"miller, garza and lee",1996-02-23 02:12:20,,,1782,Notebook!!,Eletrônicos,3811,kevin trujillo,MG,Boleto,,
"Flores, Gregory and Torres Str.",2021-08-11,239.35,,1783,Café!!,Eletrônicos,3558,Christine Lopez,SP,Pix,,16.0
Wilson-Mitchell,1976-12-07 16:11:58,100.47,-25.0,1784,Chocolate!!,Eletrônicos,8505,Christie Johnson,MG,Boleto,,
Wang-King,1992-07-14 01:33:32,67.93,,1785,Tênis!!,Roupas,8750,Thomas Johnson,BA,Pix,,
Johnson-Barnes,1984-08-08,177.78,,1786,Camisa ,Eletrônicos,1773,Joshua Foster,BA,Cartão,,53.0
Scott and Sons Str.,18/02/1986,125.1,11.0,1787,Chocolate!!,Eletrônicos,3191,Mary Hayes,BA,Pix,,62.0
Whitehead LLC,1986-03-02 20:51:16,111.13,157.0,1788,Café,Eletrônicos,5024,Mark Jackson,MG,cartao,,53.0
Lawrence-Washington Str.,1978-02-02 21:50:33,,200.0,1789,Notebook ,Roupas,8403,Ashley King,SP,Boleto,27.63,46.0
"Berger, Hanson and Parker Str.",25/07/1974,,194.0,1790,Chocolate,Roupas,8308,mark hunter,MG,cartao,,53.0
Gomez Ltd,29/09/2015,,,1791,Camisa!!,Roupas,1636,brian vazquez,BA,Cartão,,
Johnson Inc,1982-06-30 15:59:57,,,1792,Camisa,Roupas,8077,Brandon Harvey,BA,Pix,,
"Garza, Dixon and Santiago",2018-12-23,389.6,-28.0,1793,Notebook ,Eletrônicos,3241,rhonda banks,MG,Pix,,
rojas-jensen,1992-07-27,292.74,,1794,Notebook,Alimentos,3453,jennifer smith,RS,Pix,,
"Cohen, Contreras and Chandler Str.",21/12/2006,,86.0,1795,Café!!,Alimentos,6021,Lori Castaneda,SP,Cartão,,-4.0
Davis LLC Str.,1975-08-09,464.19,,1796,Camisa,Alimentos,4675,Willie Dickerson,BA,Pix,,88.0
Ray-Smith,1989-06-10,,114.0,1797,Chocolate!!,Alimentos,4619,zachary green,RJ,Pix,12.0,
Long LLC,2016-09-08 13:51:35,,,1798,Camisa ,Eletrônicos,1365,Julie Lewis,SP,cartao,,
Wells LLC Str.,22/04/2007,,182.0,1799,Camisa,Eletrônicos,4373,Amy Mcintosh,RS,Cartão,,
Reed-Flynn,1974-04-26 06:37:39,259.27,22.0,1800,Camisa ,Roupas,5387,david hernandez,BA,cartao,,
Mcclain-Reid,16/07/2016,16.39,,1801,Notebook ,Alimentos,8297,Robert Sanders,MG,cartao,-3.92,
henson ltd,12/09/1972,366.47,,1802,Smartphone ,Roupas,9942,Paul Shepherd,RS,Boleto,,
Miller-Joseph,2023-11-15,54.31,115.0,1803,Tênis,Alimentos,7739,Kimberly Irwin,BA,Pix,,97.0
blackwell group,28/09/2022,,,1804,Tênis!!,Eletrônicos,6651,Christy Newton,BA,cartao,4.98,17.0
Mccoy Group Str.,2017-10-07,,131.0,1805,Café,Eletrônicos,7075,Danielle Martinez,BA,Pix,8.0,47.0
Wright-Bowman,23/06/2021,,102.0,1806,Smartphone ,Roupas,3683,Robert Jefferson,MG,Pix,,
Bishop-Nicholson Str.,28/07/2006,,-41.0,1807,Tênis!!,Alimentos,6043,david johnson,MG,Pix,,
day inc,2005-07-09 17:20:33,-90.39,195.0,1808,Chocolate,Eletrônicos,1783,William Martinez,SP,cartao,,
"Clark, Clark and Schneider",2021-07-28 08:47:44,,,1809,Tênis!!,Roupas,3109,Amber Shaw,BA,Pix,,23.0
Simpson and Sons,2012-07-03,27.82,,1810,Chocolate,Roupas,1948,david smith,RJ,Pix,,27.0
Phillips and Sons,29/01/2014,9.24,,1811,Chocolate!!,Eletrônicos,2661,Norman Jennings,SP,Cartão,,-5.0
Bennett-May,10/01/1978,,,1812,Tênis!!,Roupas,8166,Jillian Ross,BA,Cartão,7.7,
Scott-Anderson,1993-01-02 20:07:21,402.6,109.0,1813,Camisa!!,Eletrônicos,9324,James Mills,RS,Cartão,,-1.0
Huffman-Johnson,1981-05-16,469.24,,1814,Smartphone,Eletrônicos,7393,Christopher Berg,RS,Pix,9.63,58.0
"mason, west and garcia",2003-11-22 20:24:51,,68.0,1815,Notebook!!,Eletrônicos,2193,jamie luna,RS,Boleto,,-2.0
"Wilkerson, Soto and Ray",2022-07-05 07:08:31,476.27,-34.0,1816,Smartphone!!,Roupas,7402,Brooke Wilson,RS,Cartão,,
"Horne, Bradley and Gibbs",1997-08-08 12:52:19,,179.0,1817,Smartphone!!,Alimentos,3689,jason wright,BA,Cartão,-9.63,
Williams-Dalton Str.,2016-04-27 15:55:56,,,1818,Chocolate ,Eletrônicos,2841,Alexander Martin,MG,Pix,,77.0
Mckinney-Kim,1999-03-03 12:08:19,214.78,20.0,1819,Camisa ,Alimentos,9947,Douglas Griffith,BA,Boleto,3.76,
"Gardner, Roth and Espinoza",08/05/1982,,,1820,Camisa ,Alimentos,9123,Michelle Nguyen,RS,Cartão,26.74,77.0
young ltd,02/12/1996,483.15,22.0,1821,Chocolate,Eletrônicos,4657,mackenzie arnold,BA,cartao,,42.0
"Bowen, Sampson and Lang",30/11/1981,,-16.0,1822,Café ,Eletrônicos,7181,matthew murphy,BA,Pix,,
Ellis-Gentry Str.,18/07/2009,,,1823,Camisa ,Alimentos,3117,Elizabeth Mccoy,MG,cartao,-0.64,
"mcdaniel, peters and heath",04/08/1982,54.93,,1824,Café!!,Alimentos,2059,Bethany Walsh,RJ,Pix,,88.0
"Knight, Smith and Santiago Str.",1978-08-15,,,1825,Chocolate,Roupas,1721,monica salinas,RS,Cartão,22.36,
"King, Taylor and Dawson Str.",2012-04-25,,,1826,Chocolate,Alimentos,2399,antonio fields,MG,cartao,,63.0
Bell PLC Str.,14/02/1988,15.44,,1827,Smartphone,Eletrônicos,1700,Mr. James Brown,SP,Pix,28.47,
"paul, scott and jones",11/06/1991,,-34.0,1828,Camisa,Roupas,3464,Kristina Fields,RS,Cartão,,12.0
"Robinson, Burgess and Pope",29/08/2006,,169.0,1829,Camisa ,Alimentos,8054,christopher shields,BA,Boleto,,31.0
Harmon-Green Str.,1977-04-30 22:38:24,-91.4,4.0,1830,Café!!,Eletrônicos,5829,Adam Vega,BA,Pix,,
Beck PLC,2021-10-27 18:42:59,,,1831,Café!!,Alimentos,9813,John Norton,RJ,cartao,,30.0
Valentine-Stevens Str.,1971-02-18 07:50:49,459.82,,1832,Camisa ,Roupas,3836,Christine Watts,MG,Cartão,16.23,
Martinez-Johnson,1991-11-12,,81.0,1833,Camisa!!,Alimentos,3984,miss leslie cummings,SP,Boleto,3.11,51.0
"Warren, Avery and Schultz",01/06/1977,298.09,,1834,Tênis ,Eletrônicos,7822,amber mccall,BA,Cartão,,99.0
"durham, larson and mcconnell",2011-12-12 23:39:50,161.33,141.0,1835,Café!!,Roupas,9777,travis evans,BA,Pix,18.16,65.0
"Burke, White and Reed",1982-02-12 03:19:58,7.21,,1836,Chocolate ,Roupas,9801,Marcus Butler DDS,RJ,Cartão,29.56,75.0
Johnson-Stokes,1999-04-23 21:32:11,-68.6,9.0,1837,Chocolate ,Alimentos,1426,Joseph Hughes,RS,Cartão,,4.0
"Cook, Lee and Vargas",1977-02-18 18:08:07,,-9.0,1838,Smartphone,Alimentos,5777,David Oneill,RJ,cartao,,
Knight PLC Str.,1972-09-09 20:28:40,,-17.0,1839,Café,Eletrônicos,6546,shaun davis,RJ,Boleto,-3.76,78.0
Lewis PLC,1970-03-31 05:55:50,,,1840,Chocolate,Eletrônicos,8422,jeremy ruiz,SP,Pix,13.94,16.0
bates-jones,1995-05-23,481.86,,1841,Tênis ,Roupas,4442,damon johnson,MG,Cartão,2.41,
"Wright, Castillo and Bartlett",2002-10-30 20:40:30,489.05,63.0,1842,Notebook,Eletrônicos,1923,Erika Bennett,MG,cartao,,-3.0
Underwood and Sons Str.,1981-04-26 13:19:11,,51.0,1843,Tênis!!,Roupas,9916,Emily Wilson,BA,cartao,,20.0
cunningham-allen,1990-06-11 04:32:43,,,1844,Chocolate!!,Alimentos,3579,Jacqueline Walsh,MG,Boleto,,
Fischer LLC,1989-07-26,,,1845,Camisa,Alimentos,3414,ashley saunders,RS,cartao,-9.12,
Landry-Watson,1978-03-06,457.66,,1846,Smartphone ,Eletrônicos,7399,Brian Vance,SP,cartao,-0.45,45.0
"Gonzalez, Gonzalez and Wilson",19/05/1977,210.86,,1847,Camisa ,Eletrônicos,1231,Dustin Martinez,BA,Cartão,,
"Ramirez, Smith and Kennedy",1990-12-18 09:02:48,,28.0,1848,Café ,Alimentos,9483,Derek Brown,MG,Pix,,
"Moreno, Alvarado and Hamilton",03/09/1970,,,1849,Smartphone ,Roupas,8370,susan smith,MG,Boleto,2.14,
"Garner, Cunningham and Haynes",2003-12-25 07:57:41,,-34.0,1850,Camisa ,Eletrônicos,8825,Jasmine Ward,MG,Cartão,-5.41,
Patel-Anderson,2006-02-25,140.04,,1851,Café ,Eletrônicos,8651,Linda Farley,SP,Cartão,24.57,23.0
"Browning, Burns and Kelly",26/08/2024,467.81,,1852,Smartphone,Eletrônicos,1689,Calvin Becker,MG,Boleto,,
Cobb PLC,2024-05-19,193.75,71.0,1853,Smartphone,Eletrônicos,7410,Jacqueline Hill,MG,Cartão,,55.0
Caldwell and Sons,2008-06-11,,109.0,1854,Camisa!!,Alimentos,9738,Monica Torres,BA,cartao,-2.55,66.0
"turner, miller and kennedy",2003-09-04,15.31,122.0,1855,Chocolate,Roupas,8736,elizabeth obrien,RS,Pix,-4.8,33.0
Booker LLC Str.,2002-12-17,152.77,177.0,1856,Tênis!!,Roupas,3223,michelle brown,RJ,Boleto,27.26,98.0
"Jones, Hill and Silva",2023-04-27,456.22,15.0,1857,Smartphone,Roupas,2306,David Massey,BA,cartao,-8.88,
Collins Group,2021-01-28 06:08:52,,181.0,1858,Café!!,Eletrônicos,4361,Lisa Caldwell,MG,Boleto,,57.0
Williams-Mooney Str.,1978-01-26 19:49:00,,,1859,Café!!,Eletrônicos,4570,Linda Newton,SP,cartao,,
"Christian, Johnston and Schneider",1990-12-09,,-50.0,1860,Smartphone!!,Eletrônicos,1523,Mary Brown,SP,Cartão,,24.0
"schultz, moran and daniel",31/05/2008,,,1861,Camisa!!,Eletrônicos,3526,cheryl butler,RS,Boleto,29.34,63.0
Decker-Vargas,1973-09-14 00:47:24,,151.0,1862,Café!!,Roupas,7099,Christopher Jones,RS,cartao,,
"Mooney, Hancock and Harmon Str.",1985-08-06,387.71,,1863,Café!!,Roupas,9174,elizabeth best,SP,Boleto,23.97,
"Allen, Schneider and Ross",16/06/1978,,5.0,1864,Tênis!!,Roupas,9031,Ronald Reed,RJ,cartao,,
Williamson LLC,2000-06-06 04:30:32,134.34,,1865,Chocolate ,Alimentos,8349,April Potter,BA,Cartão,-6.68,
jones group,2019-04-16 18:40:23,,,1866,Tênis,Roupas,4392,Thomas Hodge,RS,Boleto,,
Blair Inc Str.,1973-11-02,,67.0,1867,Camisa,Alimentos,4563,Christopher Mills,RS,Boleto,28.27,
Clark Ltd,2006-06-29,,,1868,Tênis,Alimentos,3404,Jennifer Berry,SP,cartao,22.3,
molina-stanley,2015-04-13,,,1869,Chocolate,Roupas,2969,Stacey Lewis,RJ,Boleto,27.7,
"Thompson, Vasquez and Bailey",1978-12-29 14:21:44,,98.0,1870,Café!!,Eletrônicos,6613,gregory terrell,RS,Pix,,1.0
Hawkins and Sons,1970-05-05 05:25:43,,135.0,1871,Chocolate!!,Roupas,1321,robin smith,RJ,Pix,-1.59,4.0
"Moreno, Johnson and Moyer",1983-09-10 04:23:48,488.59,,1872,Camisa ,Eletrônicos,1622,Barbara Owens,RJ,Boleto,,24.0
miller group,02/12/1993,,,1873,Notebook!!,Roupas,8198,Abigail Riley,RS,Pix,12.77,96.0
Hall Group,1972-08-24 20:32:24,,,1874,Camisa,Alimentos,1945,jacqueline smith,MG,Boleto,8.45,
"reese, robinson and terrell",1990-04-20 13:05:43,-83.78,113.0,1875,Café!!,Alimentos,4198,Justin Mckinney,MG,Boleto,21.47,32.0
Mosley-Gonzalez,2026-02-08,121.46,151.0,1876,Smartphone!!,Roupas,8300,Tina Larsen,RJ,Boleto,,69.0
"Kirby, Smith and Freeman",10/12/1998,,108.0,1877,Notebook,Roupas,8159,Alicia Morris,BA,Cartão,22.29,66.0
"robinson, franklin and haney",01/06/2025,140.37,106.0,1878,Notebook ,Alimentos,6548,Mr. Robert Cross,SP,Boleto,25.23,37.0
Harrell-Knight Str.,28/06/2015,473.83,11.0,1879,Notebook!!,Alimentos,1584,charles crawford,RS,Boleto,29.54,41.0
Glass-Hughes,2001-11-25,284.86,,1880,Tênis!!,Roupas,4793,William Foley,RS,Pix,-2.68,88.0
"Cross, Bryant and Sanford",1971-05-10,50.68,6.0,1881,Smartphone!!,Eletrônicos,1777,derrick smith,SP,Boleto,,
Medina PLC,1991-03-25,,7.0,1882,Tênis!!,Eletrônicos,8155,william taylor,SP,cartao,,75.0
jones group,2020-01-18 03:47:12,-27.76,,1883,Smartphone,Eletrônicos,8029,Angela Munoz,MG,Boleto,5.1,
"Lawrence, York and Webb",1979-09-26,,179.0,1884,Tênis!!,Eletrônicos,6227,anthony miller,RS,cartao,23.92,
"Pearson, Rivas and Wilkinson",18/11/2002,,,1885,Café ,Roupas,1296,Gary Rodgers,RJ,Pix,,17.0
"perez, lane and watts",2025-07-09,203.4,-10.0,1886,Smartphone ,Roupas,4122,Michelle Anderson,BA,Pix,,68.0
Everett PLC Str.,15/08/2024,472.48,,1887,Café ,Roupas,1044,Marissa Martinez,RJ,cartao,,
"Ibarra, Davis and Lyons Str.",1974-12-20,,93.0,1888,Tênis,Alimentos,5376,heather williams,RS,Boleto,29.78,
Middleton PLC Str.,13/03/2001,132.06,,1889,Chocolate,Eletrônicos,7793,kathryn sims,RS,Cartão,18.44,
Calhoun-Mccarthy,26/01/1986,350.11,,1890,Camisa,Roupas,3797,Ariel Roberson,SP,cartao,,56.0
Robbins-Murphy,1994-04-08,439.77,,1891,Notebook!!,Roupas,8087,Bridget Jackson,BA,Pix,,
schroeder-hickman,10/10/1976,249.33,170.0,1892,Camisa,Roupas,9653,Tony Davis,MG,cartao,,
huerta plc,1996-09-13 19:11:00,,57.0,1893,Notebook ,Eletrônicos,7474,Lisa Nelson,BA,Cartão,8.16,86.0
"Serrano, Roth and Robertson",03/05/2022,307.32,153.0,1894,Camisa,Alimentos,5384,Joseph Mcintyre,SP,Boleto,,43.0
Brown-Cannon Str.,02/08/2004,88.21,,1895,Chocolate,Roupas,5100,chris lopez,RJ,cartao,,44.0
"Stone, Cooper and Torres",2021-11-20,392.59,,1896,Smartphone ,Roupas,5663,Matthew Nunez,SP,Cartão,23.56,
Davis-Miller,31/05/2005,,101.0,1897,Tênis,Eletrônicos,3452,Hector Franklin,SP,Pix,12.97,
Hamilton-Hunt,2005-09-25,,,1898,Tênis,Alimentos,6704,benjamin johnson,BA,cartao,,67.0
Edwards-Garcia,1999-08-05,410.5,165.0,1899,Tênis!!,Alimentos,4289,Frederick Harris,MG,Pix,,
Dickerson-Leonard,2010-09-14 16:12:31,364.2,55.0,1900,Camisa ,Roupas,6371,Cynthia Brown,MG,cartao,,99.0
James Ltd Str.,29/09/2019,142.93,-33.0,1901,Chocolate!!,Eletrônicos,7567,keith hopkins,RJ,Cartão,22.39,87.0
Brewer-Thompson,1973-10-21,-88.82,,1902,Notebook ,Roupas,7226,curtis santiago,RJ,Boleto,,
"Peters, Moore and Miles",2010-05-10 08:57:00,,175.0,1903,Café ,Eletrônicos,1658,joshua cruz,RJ,Boleto,,74.0
cline-roberts,1977-12-09 16:11:45,,124.0,1904,Smartphone,Alimentos,7851,David Harrison,RJ,Cartão,,56.0
"Brown, Davis and Walker",01/11/1970,,,1905,Notebook ,Eletrônicos,4447,Jon Hood,RJ,Boleto,29.53,
Gregory-Peters Str.,15/07/2001,,,1906,Tênis!!,Alimentos,1612,frederick dalton,BA,Pix,6.77,53.0
Nelson-Hale Str.,18/08/1972,,121.0,1907,Café ,Alimentos,2463,mr. joshua hunter,MG,Cartão,14.41,32.0
Edwards-Davis,2002-12-17 06:24:35,,,1908,Café,Eletrônicos,7093,Dustin Gates,RJ,Pix,29.58,
Vincent-Mcclure,23/07/2011,167.06,,1909,Camisa ,Roupas,9656,erin williams,BA,Cartão,,26.0
Lee LLC Str.,18/12/2007,276.45,,1910,Café,Eletrônicos,1767,Ms. Crystal Cobb PhD,RJ,Pix,,
Nelson Ltd,2010-11-15,,,1911,Chocolate,Roupas,2157,lori mason,MG,Boleto,-5.78,26.0
Love LLC,11/10/1978,,,1912,Tênis,Alimentos,6563,Leslie Wiley,RS,Cartão,,
Lang-Brown,1984-07-05,156.47,,1913,Chocolate ,Eletrônicos,3893,Sue Parker,RS,Boleto,15.93,18.0
Gentry Inc,1985-07-25 23:59:08,181.66,,1914,Camisa ,Roupas,7443,jeffrey patton,MG,Boleto,,
Roberts-Johnson Str.,2017-09-28 16:05:20,-40.7,,1915,Camisa,Eletrônicos,1919,Juan Price,BA,cartao,,95.0
"jones, wiley and brown",1983-09-10 07:48:56,-1.73,,1916,Camisa!!,Roupas,6497,mario ramirez,MG,Boleto,-0.4,
Rojas Inc,31/08/1998,48.31,,1917,Smartphone!!,Eletrônicos,8437,joshua west,BA,Boleto,,50.0
"Wiggins, Larsen and Powell",2018-10-28 21:41:39,108.67,,1918,Camisa!!,Eletrônicos,9148,Dana Mcdonald,SP,Cartão,,
wood-tucker,19/04/1993,,,1919,Notebook,Alimentos,6741,terry cooper,RS,cartao,,
Hodges PLC Str.,1974-05-14,221.56,,1920,Tênis ,Alimentos,4900,Steven Allen,MG,cartao,,
"anderson, goodman and giles",14/11/2011,61.18,,1921,Notebook ,Roupas,1981,Frederick Clark,SP,Cartão,7.26,
"Livingston, Barnett and Roth",11/09/1973,,-8.0,1922,Camisa!!,Roupas,2353,Annette Ashley,RJ,Boleto,,22.0
"Bailey, Hunt and Raymond",2019-02-10,,-31.0,1923,Notebook,Eletrônicos,8782,Kristy Gamble,RJ,Pix,,-1.0
Flores-Lawrence,2007-04-20,,,1924,Chocolate ,Roupas,8682,jeff davis,RS,Pix,,96.0
Ward-Jones,10/04/1989,-37.52,,1925,Café ,Alimentos,5352,richard marshall,BA,Pix,,
"Thomas, Cantrell and Smith",2009-05-14,,,1926,Café,Roupas,5058,Matthew Davis,RS,Cartão,-5.58,58.0
Dougherty Group,25/09/2007,,,1927,Café,Alimentos,2929,megan boyd,MG,cartao,28.21,
pennington ltd,1999-06-05,,120.0,1928,Notebook,Alimentos,9801,Katherine Stewart,RJ,Pix,-1.99,-2.0
Mccormick Inc,1998-03-27 00:32:38,,77.0,1929,Camisa ,Roupas,1484,jill ferguson,BA,cartao,20.61,
conrad plc,1989-11-15 00:10:04,442.46,9.0,1930,Smartphone,Roupas,5952,Megan Ford,RJ,Pix,6.99,65.0
Parks-Erickson Str.,23/12/2003,,,1931,Smartphone!!,Eletrônicos,7835,Debra Winters,MG,Cartão,,
smith plc,24/06/2009,474.82,-17.0,1932,Café,Eletrônicos,5660,Lori Edwards,MG,Pix,,
Dalton-Schultz Str.,1974-09-17 17:37:16,479.76,6.0,1933,Camisa,Roupas,3632,Barbara Sanchez,BA,Cartão,-4.39,
"Cole, Morales and Ball",2013-01-14,275.14,,1934,Chocolate,Alimentos,2941,James Bailey,BA,Cartão,11.57,
Hutchinson-Bryant,05/05/2023,348.45,,1935,Café ,Roupas,3834,Michelle Roman,RJ,Cartão,-0.94,14.0
"jones, harris and hunt",21/03/2021,,,1936,Tênis ,Alimentos,1365,paul davidson,MG,cartao,13.5,
patterson-lopez,2004-04-04 21:25:29,471.91,23.0,1937,Chocolate!!,Roupas,7420,steven roth,RS,Pix,21.54,46.0
"Watkins, Moore and Miranda",23/06/1974,,163.0,1938,Camisa!!,Roupas,3233,sean fischer,SP,Boleto,28.52,36.0
"martin, ali and hopkins",02/04/1979,,,1939,Camisa ,Eletrônicos,4645,William Roy,SP,Cartão,,16.0
Bell-Hodges,12/05/1996,-29.12,,1940,Café ,Roupas,7649,Stephanie Schmidt,RS,Pix,,
lewis-nelson,2025-10-28,,,1941,Chocolate,Alimentos,8151,david moss,BA,cartao,4.69,15.0
"Lee, Simon and Clay",05/04/2020,,10.0,1942,Notebook ,Eletrônicos,9054,Erik Combs,SP,Boleto,,
"Houston, Snyder and Jackson",2018-04-22,,-41.0,1943,Café!!,Roupas,6779,Claire Acevedo,BA,Pix,,97.0
Clark-Barr Str.,2010-02-24,290.73,-37.0,1944,Camisa ,Eletrônicos,1029,cassandra griffin,RJ,Pix,,100.0
Walker-Guzman,30/06/1977,,,1945,Camisa!!,Eletrônicos,7087,Brandon Nguyen,MG,cartao,-6.06,
Carter LLC,06/01/2025,161.22,106.0,1946,Notebook ,Eletrônicos,1213,Tracy Marsh,SP,Pix,,
ramirez-fields,18/10/2006,,,1947,Notebook ,Roupas,3198,Stephen Anderson,RS,Boleto,10.97,38.0
Clark Group,2023-07-30,452.53,,1948,Notebook ,Eletrônicos,8821,gabriel gordon,MG,Boleto,8.55,
Barnes-Larson Str.,07/09/1983,,108.0,1949,Chocolate,Alimentos,2931,javier harmon,BA,Boleto,,98.0
Michael-Edwards,16/05/1970,,,1950,Camisa ,Eletrônicos,7629,Jesus Sutton,SP,cartao,24.93,49.0
"Huerta, Garcia and Smith",1996-10-21,433.71,99.0,1951,Chocolate,Alimentos,8613,Amber Blankenship,SP,cartao,-3.46,71.0
"Leon, Estrada and Hodges Str.",06/01/1989,194.02,,1952,Café ,Eletrônicos,3296,Mark Porter,MG,Pix,24.91,
miller inc,14/07/1990,,,1953,Camisa ,Eletrônicos,7699,David Wyatt,BA,cartao,,46.0
"Osborne, Hanson and Wood",08/09/2006,208.34,184.0,1954,Tênis,Roupas,5525,Kenneth Orozco,BA,Cartão,-0.48,
"Petersen, Brown and Ramos Str.",2017-04-14,259.81,-50.0,1955,Notebook,Roupas,4477,David Jenkins,BA,Boleto,22.96,91.0
"Watkins, Hendrix and Flores Str.",16/04/2002,142.37,,1956,Café!!,Alimentos,2895,tammy cooke,MG,Pix,,25.0
"Schaefer, Rose and Martinez",1980-05-05 22:25:16,,,1957,Tênis!!,Roupas,4797,derek ruiz,MG,cartao,,
williams llc,24/12/2019,395.61,36.0,1958,Camisa!!,Roupas,3165,Amy Smith,SP,Cartão,-1.78,
"Small, Walker and Salas Str.",1977-11-12,,,1959,Chocolate ,Alimentos,7941,Stacey Harrison,RS,Cartão,,30.0
Wagner Ltd,2002-01-25 04:53:51,362.82,-26.0,1960,Smartphone!!,Roupas,8799,Erik Martinez,RS,Boleto,,
"Welch, Baker and Parker",,339.4,,1961,Smartphone,Eletrônicos,3252,Toni West,RS,Boleto,22.4,96.0
"Powers, Alexander and Wood",26/05/1971,410.93,-49.0,1962,Notebook ,Eletrônicos,7703,Kendra Jackson,RJ,Boleto,,42.0
Morales Ltd,28/10/2000,-6.33,-6.0,1963,Notebook!!,Roupas,6267,kristine ayala,RJ,Pix,15.87,36.0
Patrick PLC Str.,2000-08-24 20:09:11,88.63,168.0,1964,Chocolate ,Roupas,1556,jeremiah ramos,SP,Boleto,17.46,-5.0
"Miller, Hill and Richardson",17/04/1992,168.15,157.0,1965,Camisa ,Eletrônicos,1145,Austin Melendez,RJ,Pix,,88.0
marquez inc,1987-10-12,,,1966,Chocolate!!,Eletrônicos,8389,Kayla Owens,MG,Boleto,10.12,52.0
"Lewis, Torres and Ortiz Str.",2003-06-17 09:49:11,,,1967,Notebook,Roupas,2895,Joseph Howard,MG,Cartão,,
Martin-Keith Str.,1978-01-16 01:07:07,-67.13,73.0,1968,Café!!,Eletrônicos,9700,jill coffey,RJ,cartao,,
Avery-Hood,20/05/1987,-47.79,47.0,1969,Notebook!!,Alimentos,3191,Lisa Villarreal MD,RS,Pix,16.98,
Ball Group,31/05/2019,263.74,,1970,Tênis,Eletrônicos,2173,Jorge Mora,MG,Cartão,-3.99,
"Adams, Mack and Harris",29/03/1986,,,1971,Camisa!!,Roupas,5124,Steven Brooks,RS,cartao,,
"Mendoza, Hester and Pena Str.",1997-01-25 07:41:13,363.37,57.0,1972,Notebook!!,Roupas,8528,nicole waters,MG,cartao,,91.0
Smith-Watson Str.,1971-02-27,470.65,,1973,Notebook!!,Eletrônicos,1117,veronica daniels,RJ,Cartão,26.53,
mueller-roberts,1976-11-26 19:57:03,,31.0,1974,Café ,Alimentos,4015,marissa clarke,SP,Boleto,20.2,
"Gallagher, Hayden and Richardson",1970-06-15 08:48:28,369.16,-26.0,1975,Smartphone,Eletrônicos,2884,John Hayes,RJ,Cartão,,
"Ferguson, Gill and Lee",11/10/1971,,,1976,Tênis,Eletrônicos,1648,Kyle Wood,MG,Boleto,24.56,8.0
"stout, sherman and allison",2018-06-29 16:42:57,,186.0,1977,Notebook,Roupas,1371,Debra Roy,SP,Pix,,
Clark Ltd,2009-08-16,,,1978,Café,Roupas,4589,david sanchez,RJ,Pix,,
lopez group,27/01/2013,308.01,90.0,1979,Camisa,Roupas,2899,gina ortega,MG,Boleto,,62.0
bishop group,1982-10-17,130.6,126.0,1980,Café ,Roupas,6421,Patrick Blair,RS,Boleto,,27.0
Newton-Daugherty,1998-12-30 04:48:07,,-29.0,1981,Tênis,Roupas,5667,Lance Holmes,RS,cartao,,11.0
morrow inc,1983-07-02 18:05:26,,54.0,1982,Café!!,Roupas,7277,Robert Gomez,BA,cartao,,
"warren, dixon and hickman",1980-03-22 11:04:43,,,1983,Café ,Roupas,7360,Thomas Collins,MG,Cartão,-2.06,39.0
martin and sons,31/03/2013,397.25,,1984,Café,Roupas,8855,Kristopher Marsh,BA,Cartão,,
Browning-Nguyen,2014-03-23 04:56:04,,,1985,Smartphone ,Eletrônicos,8055,angela dixon,SP,Boleto,,
"gates, schmidt and robinson",2022-05-25,-0.47,,1986,Camisa!!,Alimentos,7853,james fuller,RJ,Pix,18.26,64.0
"gates, roberts and dunn",27/11/1975,,,1987,Camisa,Eletrônicos,7959,Lisa Flores,RS,Boleto,,54.0
"Branch, Sanchez and Mccall",2003-01-04,,,1988,Chocolate,Alimentos,6903,Thomas Ellison,SP,cartao,,
vincent inc,2021-04-17 22:34:43,424.94,,1989,Café,Alimentos,8810,Thomas Bennett,SP,Cartão,16.67,50.0
"harris, bautista and stephens",31/10/1994,20.54,,1990,Camisa,Roupas,7792,Dawn Tucker,BA,Cartão,,23.0
mclaughlin inc,2014-01-31 08:09:04,,188.0,1991,Chocolate,Eletrônicos,1366,Walter Sanchez Jr.,RS,cartao,,91.0
"Hicks, Edwards and Roberts Str.",1975-12-27 21:58:13,269.92,5.0,1992,Tênis,Eletrônicos,5232,Jordan Phillips,RS,Pix,,99.0
"Williams, Gonzales and Hill",2003-03-26 06:10:03,,-32.0,1993,Chocolate,Eletrônicos,6364,Megan Mccall,RJ,Cartão,18.44,93.0
"Mcneil, Thompson and Scott",06/03/2013,215.85,47.0,1994,Café!!,Eletrônicos,3949,Hayley Burnett,RJ,cartao,,
"Soto, Wade and Mcguire",2024-01-01 12:29:23,,,1995,Notebook,Alimentos,2279,Steve Hancock,BA,cartao,7.7,99.0
harmon inc,1975-07-20,-1.77,7.0,1996,Tênis,Eletrônicos,8401,steven friedman,SP,Pix,,88.0
"shaw, collins and brooks",02/11/2000,132.1,,1997,Chocolate,Roupas,9647,Trevor West,MG,Pix,17.01,
